1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 9.985500000000000487e-01 1.814200000000000079e-04
7.381400000000000183e-01 2.603599999999999803e-01 2.137700000000000082e-04 2.137700000000000082e-04 2.137700000000000082e-04 2.137700000000000082e-04 2.137700000000000082e-04 2.137700000000000082e-04 2.137700000000000082e-04
1.933500000000000106e-04 2.136399999999999966e-01 2.203499999999999903e-01 1.933500000000000106e-04 1.933500000000000106e-04 1.933500000000000106e-04 1.741499999999999992e-01 1.779600000000000071e-01 2.131399999999999961e-01
2.401099999999999901e-01 2.390799999999999870e-01 2.467300000000000049e-01 2.045799999999999962e-04 2.045799999999999962e-04 2.730600000000000249e-01 2.045799999999999962e-04 2.045799999999999962e-04 2.045799999999999962e-04
2.391399999999999915e-01 1.897000000000000075e-01 1.997800000000000131e-01 1.867299999999999960e-04 1.867299999999999960e-04 1.867299999999999960e-04 2.050299999999999900e-01 1.656100000000000072e-01 1.867299999999999960e-04
9.985500000000000487e-01 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04
1.748999999999999999e-01 1.788599999999999912e-01 1.953799999999999894e-04 1.953799999999999894e-04 1.828200000000000103e-01 1.953799999999999894e-04 2.248999999999999888e-01 2.377400000000000069e-01 1.953799999999999894e-04
3.650399999999999756e-01 3.053600000000000203e-01 2.604099999999999818e-04 2.604099999999999818e-04 2.604099999999999818e-04 3.280299999999999883e-01 2.604099999999999818e-04 2.604099999999999818e-04 2.604099999999999818e-04
2.119900000000000083e-04 2.364999999999999880e-01 2.119900000000000083e-04 2.119900000000000083e-04 2.119900000000000083e-04 2.119900000000000083e-04 2.064199999999999924e-01 2.878399999999999848e-01 2.681799999999999740e-01
2.414800000000000002e-01 2.010000000000000120e-01 1.796800000000000064e-01 1.938400000000000008e-04 1.938400000000000008e-04 1.938400000000000008e-04 1.774799999999999989e-01 1.995800000000000074e-01 1.938400000000000008e-04
3.427799999999999736e-01 3.054799999999999738e-01 2.441300000000000089e-04 2.441300000000000089e-04 2.441300000000000089e-04 2.441300000000000089e-04 2.441300000000000089e-04 3.502700000000000258e-01 2.441300000000000089e-04
1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 9.985500000000000487e-01 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04
2.510999999999999777e-04 1.886299999999999921e-01 1.659599999999999964e-01 2.510999999999999777e-04 2.510999999999999777e-04 3.339099999999999846e-01 2.510999999999999777e-04 3.102400000000000158e-01 2.510999999999999777e-04
2.042599999999999993e-04 2.292099999999999971e-01 2.394000000000000017e-01 2.042599999999999993e-04 2.042599999999999993e-04 2.042599999999999993e-04 2.660600000000000187e-01 2.643099999999999894e-01 2.042599999999999993e-04
2.553099999999999814e-01 2.236599999999999977e-01 2.311199999999999921e-01 2.055299999999999922e-04 2.055299999999999922e-04 2.055299999999999922e-04 2.888800000000000257e-01 2.055299999999999922e-04 2.055299999999999922e-04
4.608700000000000019e-01 3.336999999999999797e-04 3.336999999999999797e-04 3.336999999999999797e-04 3.336999999999999797e-04 5.367899999999999894e-01 3.336999999999999797e-04 3.336999999999999797e-04 3.336999999999999797e-04
2.441300000000000089e-04 2.931699999999999862e-01 2.441300000000000089e-04 2.441300000000000089e-04 2.441300000000000089e-04 2.441300000000000089e-04 2.441300000000000089e-04 3.626400000000000179e-01 3.427200000000000246e-01
1.630800000000000027e-01 1.840900000000000036e-01 1.882599999999999899e-04 2.223499999999999921e-01 1.882599999999999899e-04 1.882599999999999899e-04 2.542699999999999960e-01 1.754600000000000048e-01 1.882599999999999899e-04
5.524000000000000021e-01 4.452499999999999791e-01 3.358899999999999842e-04 3.358899999999999842e-04 3.358899999999999842e-04 3.358899999999999842e-04 3.358899999999999842e-04 3.358899999999999842e-04 3.358899999999999842e-04
1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 9.985500000000000487e-01 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04
2.424499999999999988e-01 2.066699999999999926e-01 2.086000000000000018e-04 2.564600000000000213e-01 2.086000000000000018e-04 2.086000000000000018e-04 2.933799999999999741e-01 2.086000000000000018e-04 2.086000000000000018e-04
2.047600000000000114e-04 2.262599999999999889e-01 2.356000000000000039e-01 2.047600000000000114e-04 2.047600000000000114e-04 2.047600000000000114e-04 2.047600000000000114e-04 2.882000000000000117e-01 2.489099999999999924e-01
3.686800000000000077e-01 3.286000000000000032e-01 2.486799999999999840e-04 2.486799999999999840e-04 2.486799999999999840e-04 3.012299999999999978e-01 2.486799999999999840e-04 2.486799999999999840e-04 2.486799999999999840e-04
3.355400000000000028e-04 4.578499999999999792e-01 3.355400000000000028e-04 3.355400000000000028e-04 3.355400000000000028e-04 5.397999999999999465e-01 3.355400000000000028e-04 3.355400000000000028e-04 3.355400000000000028e-04
1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 9.985500000000000487e-01 1.814200000000000079e-04
1.899800000000000100e-01 1.723200000000000010e-01 1.807499999999999940e-01 1.762599999999999963e-04 1.762599999999999963e-04 1.762599999999999963e-04 2.343500000000000028e-01 2.218900000000000039e-01 1.762599999999999963e-04
2.290899999999999903e-04 2.481099999999999972e-01 2.290899999999999903e-04 2.290899999999999903e-04 2.290899999999999903e-04 5.114800000000000457e-01 2.390400000000000025e-01 2.290899999999999903e-04 2.290899999999999903e-04
9.985500000000000487e-01 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04 1.814200000000000079e-04
1.856599999999999917e-01 1.424999999999999878e-01 1.502600000000000047e-01 1.316199999999999870e-01 1.662300000000000127e-04 1.662300000000000127e-04 1.891200000000000103e-01 2.003300000000000081e-01 1.662300000000000127e-04
2.282800000000000031e-04 2.948799999999999755e-01 2.282800000000000031e-04 2.282800000000000031e-04 7.035299999999999887e-01 2.282800000000000031e-04 2.282800000000000031e-04 2.282800000000000031e-04 2.282800000000000031e-04
2.604300000000000256e-04 3.106099999999999972e-01 2.604300000000000256e-04 2.604300000000000256e-04 2.604300000000000256e-04 2.604300000000000256e-04 2.604300000000000256e-04 3.851299999999999724e-01 3.027000000000000246e-01
