0.19022,0.17327,0.17639,0.15934,0.20743,0.093359
0.12923,0.22057,0.22882,0.15416,0.17985,0.087373
0.19057,0.16752,0.1383,0.16875,0.1245,0.21036
0.1978,0.18345,0.16812,0.17104,0.15598,0.12362
0.16666,0.17025,0.17179,0.17793,0.15797,0.15541
0.17898,0.16054,0.1852,0.17509,0.15483,0.14536
0.18917,0.1646,0.19079,0.16506,0.16181,0.12857
0.16489,0.18567,0.17106,0.1778,0.17611,0.12447
0.19045,0.1806,0.16565,0.16622,0.14999,0.1471
0.15851,0.16393,0.22118,0.15714,0.19752,0.10172
0.1384,0.15434,0.1698,0.17814,0.1789,0.18042
0.17756,0.1688,0.18625,0.14247,0.21151,0.11341
0.10145,0.16281,0.17027,0.1767,0.18927,0.19948
0.21618,0.18678,0.16111,0.15264,0.155,0.12829
0.12899,0.13161,0.1838,0.18629,0.23605,0.13325
0.17034,0.16857,0.14913,0.15888,0.18719,0.1659
0.10806,0.17465,0.17318,0.11915,0.22936,0.19558
0.19071,0.15956,0.1542,0.16278,0.15348,0.17926
0.16665,0.1716,0.19179,0.1716,0.16221,0.13615
0.17658,0.16464,0.15848,0.16643,0.19289,0.14097
0.16946,0.18131,0.1787,0.1742,0.17206,0.12428
0.16417,0.18022,0.20716,0.15103,0.19845,0.098963
0.15782,0.16715,0.17216,0.16213,0.18077,0.15997
0.18043,0.16978,0.17886,0.15313,0.1823,0.1355
0.14897,0.17238,0.1849,0.18826,0.19575,0.10975
0.11,0.16833,0.15762,0.15984,0.2021,0.2021
0.1971,0.16825,0.16006,0.16352,0.15704,0.15403
0.14085,0.17604,0.17901,0.16551,0.19019,0.1484
0.17501,0.17075,0.16944,0.1652,0.15799,0.16161
0.13898,0.16454,0.17857,0.14776,0.20093,0.16922
0.16472,0.13912,0.17772,0.16039,0.16127,0.19678
0.21072,0.1446,0.15079,0.18495,0.19108,0.11786
0.16463,0.15245,0.15651,0.15975,0.23451,0.13216
0.17754,0.15714,0.21716,0.20141,0.1637,0.083045
0.14286,0.13841,0.17524,0.15417,0.21166,0.17767
0.17857,0.17308,0.14229,0.16209,0.17747,0.16648
0.18127,0.14216,0.12194,0.18683,0.17053,0.19725
0.17723,0.15404,0.10759,0.17542,0.18016,0.20557
0.18798,0.16245,0.16672,0.19457,0.2419,0.046377
0.16786,0.17656,0.19263,0.15402,0.20804,0.10089
0.1546,0.18245,0.17779,0.16257,0.19583,0.12676
0.14741,0.15638,0.227,0.1588,0.17144,0.13898
0.21198,0.15986,0.16277,0.15804,0.1762,0.13116
0.11611,0.16259,0.20445,0.15852,0.1847,0.17363
0.1844,0.15681,0.20788,0.14129,0.20157,0.10805
0.12837,0.15341,0.15515,0.15933,0.21485,0.1889
0.16951,0.16154,0.16154,0.1678,0.17579,0.16383
0.15189,0.142,0.17745,0.20091,0.142,0.18574
0.14944,0.16742,0.17891,0.15741,0.17491,0.1719
0.14393,0.18719,0.22274,0.1505,0.17931,0.11633
0.15868,0.17774,0.1748,0.16506,0.15478,0.16894
0.14634,0.19195,0.17457,0.15213,0.17264,0.16236
0.1434,0.16474,0.14115,0.16099,0.16249,0.22723
0.14357,0.11812,0.13179,0.16674,0.19359,0.24619
0.19183,0.20458,0.16475,0.15897,0.12562,0.15425
0.17927,0.19637,0.19527,0.15516,0.14909,0.12484
0.14802,0.15678,0.1875,0.174,0.17241,0.16129
0.16735,0.16757,0.16567,0.16567,0.17711,0.15663
0.17777,0.19009,0.15706,0.15314,0.1621,0.15984
0.1111,0.16731,0.15704,0.18646,0.19084,0.18725
0.18449,0.17053,0.14731,0.17388,0.11405,0.20974
0.16866,0.18061,0.15353,0.151,0.13847,0.20773
0.15987,0.13851,0.19672,0.17572,0.17016,0.15903
0.16888,0.16844,0.17742,0.15278,0.18145,0.15103
0.20003,0.175,0.145,0.15862,0.16681,0.15454
0.17728,0.18948,0.14602,0.14188,0.13147,0.21387
0.10589,0.19413,0.1746,0.17302,0.20349,0.14887
0.17602,0.18856,0.13071,0.15103,0.15573,0.19796
0.18314,0.17038,0.19451,0.16095,0.11997,0.17104
0.15818,0.18161,0.17955,0.17816,0.13196,0.17055
0.19268,0.16298,0.12554,0.18844,0.18928,0.14107
0.17664,0.17829,0.16248,0.17228,0.16303,0.14727
0.1639,0.15696,0.16275,0.17538,0.16678,0.17424
0.11355,0.15945,0.17855,0.17681,0.19076,0.18087
0.17182,0.11936,0.14633,0.17286,0.16865,0.22098
0.18999,0.16983,0.19582,0.17638,0.18465,0.083333
0.21964,0.19531,0.17054,0.16155,0.13764,0.11532
0.15845,0.14072,0.18755,0.16286,0.19767,0.15275
0.12713,0.13182,0.17037,0.18868,0.23484,0.14716
0.18143,0.14712,0.18486,0.17953,0.17616,0.1309
0.11759,0.12793,0.18357,0.20505,0.19471,0.17115
0.17574,0.1617,0.1657,0.15767,0.20193,0.13726
0.16474,0.17961,0.20094,0.13004,0.22218,0.10248
0.15646,0.096315,0.15837,0.1876,0.13971,0.26153
0.12496,0.19307,0.20213,0.15632,0.20488,0.11864
0.15557,0.17707,0.14215,0.1469,0.17773,0.20059
0.17687,0.17687,0.13643,0.14825,0.13461,0.22698
0.16097,0.13401,0.14198,0.16324,0.16514,0.23465
0.13617,0.18714,0.12295,0.17167,0.14774,0.23433
0.15684,0.18244,0.18139,0.16653,0.20129,0.11151
0.20398,0.18247,0.15547,0.17655,0.12773,0.1538
