0.16632,0.15831,0.1814,0.15228,0.17235,0.16935
0.2031,0.1603,0.086012,0.12405,0.18357,0.24296
0.1594,0.1444,0.11355,0.17011,0.16839,0.24415
0.17243,0.17243,0.14571,0.15164,0.13639,0.2214
0.20406,0.16029,0.10322,0.11662,0.12952,0.28629
0.21498,0.16541,0.091329,0.11416,0.11873,0.2954
0.16523,0.14979,0.14061,0.17716,0.14979,0.21742
0.21262,0.13698,0.096985,0.12498,0.086487,0.34195
0.18515,0.14039,0.047304,0.18311,0.12462,0.31943
0.17645,0.16651,0.15853,0.16949,0.16151,0.16751
0.20836,0.20315,0.16189,0.12646,0.11138,0.18876
0.17946,0.17379,0.16688,0.18011,0.15177,0.148
0.14763,0.17867,0.12337,0.18258,0.20117,0.16658
0.12904,0.16898,0.17741,0.20608,0.21403,0.10446
0.16173,0.19633,0.18875,0.18788,0.14485,0.12046
0.16943,0.17922,0.17432,0.16943,0.16453,0.14307
0.17597,0.14918,0.15535,0.18819,0.15329,0.17802
0.14859,0.11468,0.11022,0.19545,0.15306,0.278
0.16489,0.15138,0.16759,0.15754,0.17094,0.18766
0.15293,0.11905,0.099626,0.23856,0.10959,0.28025
0.1821,0.15552,0.12599,0.12205,0.14469,0.26965
0.14965,0.14587,0.19254,0.19806,0.18441,0.12947
0.15786,0.15199,0.17211,0.17798,0.1671,0.17295
0.19846,0.19227,0.18131,0.13874,0.13254,0.15669
0.18828,0.19856,0.14259,0.12581,0.14716,0.1976
0.14996,0.1429,0.1592,0.1986,0.20643,0.1429
0.2209,0.16663,0.12735,0.12841,0.164,0.19269
0.14143,0.16927,0.21812,0.17098,0.20493,0.095261
0.19421,0.18546,0.18396,0.14295,0.15047,0.14295
0.20725,0.18535,0.17974,0.15068,0.12985,0.14713
0.16432,0.16668,0.13646,0.13363,0.12655,0.27236
0.21067,0.18243,0.18243,0.15807,0.11033,0.15607
0.19046,0.16356,0.10985,0.16474,0.13532,0.23605
0.15935,0.19074,0.20227,0.16832,0.16832,0.111
0.18545,0.16578,0.14282,0.15569,0.16717,0.18309
0.2032,0.12198,0.099957,0.12897,0.17714,0.26877
0.18197,0.18287,0.16642,0.14829,0.14293,0.17752
0.19207,0.17647,0.16726,0.14814,0.12965,0.1864
0.17,0.15365,0.15525,0.18211,0.13263,0.20636
0.18276,0.14513,0.11484,0.12412,0.15784,0.27531
0.16281,0.15485,0.18034,0.18513,0.17077,0.14609
0.17274,0.17274,0.17274,0.17345,0.16615,0.14219
0.18955,0.19952,0.18955,0.15505,0.1402,0.12613
0.18025,0.16305,0.17737,0.15672,0.16761,0.155
0.16301,0.1535,0.12081,0.13115,0.14936,0.28217
0.17652,0.15836,0.14012,0.16232,0.16942,0.19326
0.21088,0.16568,0.10897,0.12549,0.10897,0.28001
0.16853,0.17568,0.16526,0.16853,0.18283,0.13916
0.15524,0.14524,0.19876,0.2008,0.19545,0.1045
0.15365,0.19963,0.18877,0.17934,0.17698,0.10162
0.2111,0.18999,0.16534,0.13353,0.11783,0.18219
0.18432,0.16234,0.16102,0.1743,0.15767,0.16036
0.14607,0.13571,0.1599,0.20223,0.19048,0.16561
0.16078,0.13524,0.11901,0.15923,0.18423,0.2415
0.20271,0.17859,0.15853,0.14513,0.12774,0.1873
0.17834,0.17611,0.17166,0.14612,0.15501,0.17276
0.17153,0.17455,0.1836,0.15729,0.1555,0.15753
0.16281,0.15898,0.15787,0.18262,0.16612,0.17162
0.14281,0.13884,0.17241,0.18511,0.17573,0.18511
